# WHO_AM_I=104
timestamp_s,ax,ay,az,gx,gy,gz
1776748326.8650544,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
1776748327.3657279,0.3064578175544739,-0.2250549495220184,9.2296476364135742,0.0287779476493597,-0.0455650836229324,-0.0402358360588551
1776748327.8664908,0.2346317619085312,-0.1556231081485748,9.2080993652343750,0.0250474736094475,-0.0484961718320847,-0.0399693697690964
1776748328.3672507,0.2466027736663818,0.4285621047019958,9.1626100540161133,0.0341071970760822,-0.0516937188804150,-0.0479632467031479
1776748328.8679817,0.2944867908954620,-0.7110778689384460,9.1841573715209961,0.1558805406093597,-0.0298437979072332,-0.0402358360588551
1776748329.3695989,0.3064578175544739,-0.0071826050989330,9.2392244338989258,0.0295773353427649,-0.0484961718320847,-0.0519601814448833
1776748329.8712950,0.3256114125251770,-0.4046200811862946,9.4594907760620117,-0.5443828701972961,-0.0271791741251945,-0.0532924942672253
1776748330.3729720,1.1971008777618408,-7.0820484161376953,-7.6303205490112305,0.0239816233515739,-0.0524931102991104,-0.0365053601562977
1776748330.8744962,0.2681505978107452,0.5099649429321289,9.2272529602050781,0.0327748842537403,-0.0474303215742111,-0.0407687611877918
1776748331.3752060,1.0534486770629883,-7.7787613868713379,-7.0676832199096680,0.0354395098984241,-0.0748759582638741,-0.0157212857156992
1776748331.8759465,0.2729389965534210,0.5195417404174805,9.2583780288696289,0.0309096481651068,-0.0514272600412369,-0.0421010740101337
1776748332.3766193,0.2418143749237061,0.4165910780429840,9.1817636489868164,0.0311761107295752,-0.0498284846544266,-0.0365053601562977
1776748332.8773651,0.3447650372982025,0.3567360341548920,9.3756933212280273,0.4521868526935577,-0.0511607974767685,-0.0359724350273609
1776748333.3780627,0.2418143749237061,0.4357447028160095,9.1841573715209961,0.0285114869475365,-0.0548912696540356,-0.0508943349123001
1776748333.8787098,0.1915361285209656,0.3639186620712280,9.1458501815795898,0.5971424579620361,-0.0460980087518692,-0.0138560496270657
1776748334.3794191,0.2322375625371933,0.3998316824436188,9.3086557388305664,0.0309096481651068,-0.0495620220899582,-0.0439663082361221
1776748334.8801425,0.2585737705230713,0.5003881454467773,9.3278093338012695,0.0263797864317894,-0.0495620220899582,-0.0439663082361221
