# WHO_AM_I=104
timestamp_s,ax,ay,az,gx,gy,gz
1776750269.5034742,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
1776750270.0046728,0.0186747740954161,-0.0191536135971546,0.9330204129219055,0.0234486982226372,-0.0415681451559067,-0.0506278686225414
1776750270.5061898,0.0248996987938881,-0.0289698410779238,0.9296685457229614,0.0269127096980810,-0.0495620220899582,-0.0431669205427170
1776750271.0076139,0.0260968003422022,0.0418985299766064,0.9323021173477173,0.0319754965603352,-0.0460980087518692,-0.0471638590097427
1776750271.5083401,0.0385466478765011,0.0095768067985773,0.9244012832641602,-1.2955404520034790,-0.0711454823613167,-0.0991240441799164
1776750272.0091166,0.0272939000278711,0.0457292534410954,0.9289502501487732,0.0165206734091043,-0.0498284846544266,-0.0375712104141712
1776750272.5098257,0.0313640423119068,0.0361524447798729,0.9318233132362366,0.5321255922317505,-0.0828698351979256,-0.0325084216892719
1776750273.0104799,0.1139640063047409,-0.7644686102867126,-0.7177817225456238,-0.0026646247133613,-0.0652833059430122,-0.0117243491113186
1776750273.5111253,0.0253785382956266,0.0342370830476284,0.9069236516952515,1.3469679355621338,0.0015987749211490,0.0263797864317894
1776750274.0117810,0.1063025593757629,-0.7718905806541443,-0.7010222673416138,0.0023981621488929,-0.0708790197968483,-0.0213169977068901
1776750274.5125067,0.0239420160651207,0.0375889651477337,0.9342175126075745,0.9059724211692810,-0.0444992333650589,0.0181194487959146
1776750275.0132954,0.0265756398439407,0.0524330139160156,0.9176975488662720,0.0612863674759865,-0.0570229738950729,-0.0580888204276562
1776750275.5139508,0.0359130240976810,0.0416591092944145,0.9193734526634216,0.1795957088470459,-0.0514272600412369,-0.0349065847694874
1776750276.0148213,0.0181959327310324,0.0045489831827581,0.9246407151222229,0.3146921992301941,-0.0242480859160423,-0.0303767230361700
1776750276.5163205,0.0248996987938881,-0.0117315882816911,0.9062053561210632,0.1843920350074768,-0.0524931102991104,-0.0418346114456654
1776750277.0178654,0.0337582454085350,-0.0169988311827183,0.9210494160652161,0.5971424579620361,-0.0455650836229324,-0.0218499228358269
1776750277.5194035,0.0167594123631716,-0.0663193911314011,0.9162610173225403,1.6685880422592163,-0.1084502264857292,0.0751424208283424
1776750278.0210369,0.0229843370616436,-0.0062249246984720,0.9251195192337036,0.4537855982780457,-0.0604869835078716,-0.0239816233515739
1776750278.5225065,0.0225054975599051,0.0244208555668592,0.8927977681159973,3.4352343082427979,-0.1494854390621185,-0.0058621745556593
